player,team_id,team_name,match_date,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,player_id
Arin Wright,da19ebd1,Racing,08242025,3,us USA,D,32-242,90,0,0,0,0,0,0,0,0,34,1,1,2,0.0,0.0,0.0,0,0,18,21,85.7,0,8,0,1,1,da19ebd1_3
Ellie Jean,da19ebd1,Racing,08242025,5,us USA,D,28-205,90,0,0,0,0,0,0,0,0,26,0,0,1,0.0,0.0,0.0,0,0,13,15,86.7,1,8,0,1,0,da19ebd1_5
Janine Sonis,da19ebd1,Racing,08242025,16,ca CAN,D,31-004,90,0,0,0,0,1,1,0,0,50,1,3,1,0.0,0.0,0.1,2,0,27,36,75.0,4,21,0,1,0,da19ebd1_16
Jordyn Bloomer,da19ebd1,Racing,08242025,24,us USA,G,27-314,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,19,26,73.1,0,18,0,0,0,da19ebd1_24
Kayla Fischer,da19ebd1,Racing,08292025,9,us USA,F,25-236,45,0,0,0,0,3,1,1,0,14,0,0,0,0.2,0.2,0.0,1,0,7,10,70.0,0,11,0,0,0,da19ebd1_9
Sarah Weber,da19ebd1,Racing,08292025,42,us USA,F,22-196,45,0,0,0,0,1,0,0,0,21,0,0,1,0.2,0.2,0.0,1,0,7,15,46.7,1,13,1,1,0,da19ebd1_42
Ella Hase,da19ebd1,Racing,08292025,6,us USA,F,23-048,90,0,0,0,0,1,1,0,0,51,2,0,1,0.2,0.2,0.6,3,0,26,38,68.4,3,27,1,3,1,da19ebd1_6
Emma Sears,da19ebd1,Racing,08292025,13,us USA,F,24-187,90,0,0,0,0,4,0,0,0,27,1,0,4,0.7,0.7,0.0,4,0,11,14,78.6,1,17,7,0,0,da19ebd1_13
Ary Borges,da19ebd1,Racing,08292025,8,br BRA,M,25-244,61,0,0,0,0,2,0,0,0,29,0,0,0,0.1,0.1,0.0,3,0,21,22,95.5,4,15,0,1,0,da19ebd1_8
Marisa DiGrande,da19ebd1,Racing,08292025,14,us USA,M,28-205,29,0,0,0,0,1,1,0,0,8,1,1,0,0.2,0.2,0.0,2,1,4,6,66.7,2,3,1,0,0,da19ebd1_14
Savannah Demelo,da19ebd1,Racing,08292025,7,us USA,M,27-156,86,0,0,0,0,2,0,1,0,42,1,0,1,0.1,0.1,0.2,3,0,19,30,63.3,9,32,2,1,1,da19ebd1_7
Bethany Balcer,da19ebd1,Racing,08292025,88,us USA,M,28-175,4,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,3,0,0,0,da19ebd1_88
Taylor Flint,da19ebd1,Racing,08292025,26,us USA,M,26-280,90,1,0,0,0,3,1,1,0,60,0,3,6,0.2,0.2,0.0,3,0,28,39,71.8,9,28,0,1,0,da19ebd1_26
Makenna Morris,da19ebd1,Racing,08292025,4,us USA,D,23-125,70,0,0,0,0,1,0,0,0,45,2,1,1,0.0,0.0,0.0,2,0,23,36,63.9,5,19,0,0,0,da19ebd1_4
Katie O’Kane,da19ebd1,Racing,08292025,20,,D,,20,0,0,0,0,1,0,0,0,6,1,0,0,0.0,0.0,0.0,0,0,3,4,75.0,1,2,1,0,0,da19ebd1_20
Courtney Petersen,da19ebd1,Racing,08292025,11,us USA,D,27-305,90,0,1,0,0,1,1,0,0,48,2,0,0,0.0,0.0,0.4,3,1,32,37,86.5,2,21,1,0,0,da19ebd1_11
Ellie Jean,da19ebd1,Racing,08292025,5,us USA,D,28-210,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,1,0,34,35,97.1,3,24,0,1,1,da19ebd1_5
Janine Sonis,da19ebd1,Racing,08292025,16,ca CAN,D,31-009,90,0,0,0,0,0,0,0,0,74,5,2,1,0.0,0.0,0.2,4,0,44,63,69.8,6,34,1,2,1,da19ebd1_16
Jordyn Bloomer,da19ebd1,Racing,08292025,24,us USA,G,27-319,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,1,0,13,27,48.1,0,14,0,0,0,da19ebd1_24
Messiah Bright,e813709a,Dash,08292025,6,us USA,F,25-229,59,0,0,0,0,2,1,0,0,22,0,1,0,0.1,0.1,0.0,0,0,12,16,75.0,0,14,1,1,1,e813709a_6
Clarissa Larisey,e813709a,Dash,08292025,9,ca CAN,F,26-058,31,0,0,0,0,2,1,0,0,10,0,0,0,0.1,0.1,0.1,1,0,5,5,100.0,0,5,0,1,0,e813709a_9
Kiki Van Zanten,e813709a,Dash,08292025,12,jm JAM,F,24-004,89,0,0,0,0,1,0,0,0,44,1,2,2,0.0,0.0,0.1,4,0,19,30,63.3,3,22,5,7,2,e813709a_12
Sophie Schmidt,e813709a,Dash,08292025,13,ca CAN,F,37-062,1,0,0,0,0,0,0,0,0,4,1,0,0,0.0,0.0,0.0,1,0,2,3,66.7,0,1,0,0,0,e813709a_13
Yazmeen Ryan,e813709a,Dash,08292025,11,us USA,F,26-185,90,0,1,0,0,2,1,0,0,60,1,1,3,0.1,0.1,0.5,6,1,29,45,64.4,12,29,9,5,4,e813709a_11
Delanie Sheehan,e813709a,Dash,08292025,8,us USA,M,26-228,78,0,0,0,0,2,2,1,0,49,0,1,1,0.1,0.1,0.0,1,0,29,38,76.3,3,28,6,2,1,e813709a_8
Evelina Duljan,e813709a,Dash,08292025,7,se SWE,M,22-109,12,1,0,0,0,1,1,0,0,8,1,0,0,0.1,0.1,0.0,1,0,5,5,100.0,2,4,0,1,1,e813709a_7
Maggie Graham,e813709a,Dash,08292025,23,us USA,M,23-050,90,0,0,0,0,1,0,0,0,49,1,5,0,0.3,0.3,0.0,2,0,26,36,72.2,3,13,1,1,0,e813709a_23
Danielle Colaprico,e813709a,Dash,08292025,24,us USA,M,32-115,78,0,0,0,0,0,0,0,0,40,1,3,0,0.0,0.0,0.0,1,0,24,35,68.6,1,18,1,0,0,e813709a_24
Sarah Puntigam,e813709a,Dash,08292025,17,at AUT,M,32-320,12,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,4,8,50.0,1,5,0,0,0,e813709a_17
Allysha Chapman,e813709a,Dash,08292025,2,ca CAN,D,36-216,90,0,0,0,0,0,0,0,0,50,0,2,2,0.0,0.0,0.0,3,1,30,42,71.4,4,15,0,1,0,e813709a_2
Paige Nielsen,e813709a,Dash,08292025,14,us USA,D,31-319,90,0,0,0,0,0,0,0,0,54,0,2,3,0.0,0.0,0.0,1,0,41,43,95.3,1,33,2,0,0,e813709a_14
Natalie Jacobs,e813709a,Dash,08292025,4,us USA,D,28-013,90,0,0,0,0,2,0,0,0,64,2,1,1,0.1,0.1,0.0,1,0,43,54,79.6,3,30,0,0,0,e813709a_4
Avery Patterson,e813709a,Dash,08292025,15,us USA,D,23-076,90,0,0,0,0,2,0,0,0,76,1,2,1,0.1,0.1,0.1,3,0,53,61,86.9,7,34,2,4,2,e813709a_15
Jane Campbell,e813709a,Dash,08292025,1,us USA,G,30-193,90,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,1,0,28,45,62.2,1,18,0,0,0,e813709a_1
Debinha,6f666306,Current,08302025,99,br BRA,F,33-314,85,0,0,0,0,0,0,0,0,33,1,0,1,0.0,0.0,0.0,4,1,19,24,79.2,4,20,1,4,1,6f666306_99
Beatriz,6f666306,Current,08302025,9,br BRA,F,31-256,5,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,5,0,5,2,6f666306_9
Temwa Chaŵinga,6f666306,Current,08302025,6,mw MWI,F,26-344,77,0,0,0,0,0,0,0,0,36,0,0,1,0.0,0.0,0.1,2,1,17,28,60.7,2,23,1,1,0,6f666306_6
Mary Long,6f666306,Current,08302025,19,us USA,F,18-218,13,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.0,0,0,2,3,66.7,1,4,0,0,0,6f666306_19
Michelle Cooper,6f666306,Current,08302025,17,us USA,F,22-269,80,0,0,0,0,2,0,0,0,42,1,0,2,0.2,0.2,0.0,1,0,20,30,66.7,6,23,1,3,1,6f666306_17
Nichelle Prince,6f666306,Current,08302025,8,ca CAN,M,30-192,10,0,0,0,0,0,0,0,0,11,1,0,1,0.0,0.0,0.0,0,0,2,5,40.0,0,4,0,2,0,6f666306_8
Ally Sentnor,6f666306,Current,08302025,21,us USA,M,21-193,85,0,0,0,0,2,1,1,0,40,2,1,1,0.1,0.1,0.2,2,0,23,36,63.9,4,24,3,0,0,6f666306_21
Elizabeth Ball,6f666306,Current,08302025,7,us USA,F,29-314,5,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,6f666306_7
Claire Hutton,6f666306,Current,08302025,14,us USA,M,19-231,76,0,0,0,0,0,0,0,0,45,1,1,2,0.0,0.0,0.0,3,0,29,42,69.0,4,17,0,1,1,6f666306_14
Raquel Rodríguez,6f666306,Current,08302025,11,cr CRC,M,31-306,14,0,0,0,0,0,0,0,0,9,2,0,1,0.0,0.0,0.0,0,0,2,6,33.3,0,1,0,0,0,6f666306_11
Lo'eau LaBonta,6f666306,Current,08302025,10,us USA,M,32-165,90,1,0,1,1,2,0,1,0,53,3,0,0,0.8,0.0,0.0,1,0,30,39,76.9,6,21,0,1,1,6f666306_10
Isabel Rodriguez,6f666306,Current,08302025,18,us USA,M,26-139,90,1,0,0,0,2,1,0,0,77,3,2,0,0.1,0.1,0.1,2,0,43,66,65.2,2,32,3,1,1,6f666306_18
Kayla Sharples,6f666306,Current,08302025,27,us USA,D,28-074,90,0,0,0,0,1,0,0,0,60,0,2,0,0.1,0.1,0.0,2,0,45,54,83.3,5,39,0,0,0,6f666306_27
Hailie Mace,6f666306,Current,08302025,4,us USA,D,28-159,90,0,0,0,0,0,0,0,0,82,3,2,2,0.0,0.0,0.0,1,0,53,71,74.6,2,40,0,2,1,6f666306_4
Ellie Wheeler,6f666306,Current,08302025,5,us USA,D,23-259,90,0,0,0,0,1,0,0,0,55,0,0,0,0.1,0.1,0.0,1,1,32,48,66.7,3,22,1,2,1,6f666306_5
Lorena,6f666306,Current,08302025,23,br BRA,G,28-116,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,21,25,84.0,0,16,0,0,0,6f666306_23
Brianna Pinto,85c458aa,Courage,08302025,8,us USA,F,25-098,74,0,0,0,0,1,0,0,0,19,0,1,1,0.1,0.1,0.0,2,0,7,9,77.8,0,12,0,1,0,85c458aa_8
Hannah Betfort,85c458aa,Courage,08302025,30,us USA,F,26-238,16,0,0,0,0,0,0,0,0,8,0,0,1,0.0,0.0,0.0,0,0,3,3,100.0,0,5,0,0,0,85c458aa_30
Ashley Sanchez,85c458aa,Courage,08302025,2,us USA,F,26-167,73,0,0,0,0,3,1,0,0,31,1,0,0,0.2,0.2,0.2,3,0,14,19,73.7,2,11,2,2,0,85c458aa_2
Shinomi Koyama,85c458aa,Courage,08302025,20,jp JPN,F,20-211,17,0,0,0,0,0,0,0,0,15,1,1,0,0.0,0.0,0.0,0,0,9,12,75.0,2,9,0,2,1,85c458aa_20
Manaka Matsukubo,85c458aa,Courage,08302025,34,jp JPN,F,21-033,90,0,0,0,0,2,1,0,0,52,2,2,2,0.3,0.3,0.0,2,0,28,40,70.0,0,28,1,0,0,85c458aa_34
Tyler Lussi,85c458aa,Courage,08302025,14,us USA,M,30-216,82,0,0,0,0,1,0,0,0,39,2,0,2,0.1,0.1,0.0,1,0,13,25,52.0,3,11,0,0,0,85c458aa_14
Payton Linnehan,85c458aa,Courage,08302025,15,us USA,M,24-158,8,0,0,0,0,1,0,0,0,11,0,0,1,0.0,0.0,0.0,0,0,5,8,62.5,1,6,0,1,0,85c458aa_15
Dani Weatherholt,85c458aa,Courage,08302025,17,us USA,M,31-166,45,0,0,0,0,0,0,0,0,24,0,0,3,0.0,0.0,0.0,0,0,11,16,68.8,1,7,0,0,0,85c458aa_17
Jaedyn Shaw,85c458aa,Courage,08302025,19,us USA,M,20-283,45,0,0,0,0,0,0,0,0,31,2,2,2,0.0,0.0,0.0,2,0,17,22,77.3,5,14,0,0,0,85c458aa_19
Riley Jackson,85c458aa,Courage,08302025,16,us USA,M,19-271,90,0,0,0,0,2,0,0,0,53,4,0,1,0.1,0.1,0.2,6,0,37,46,80.4,4,21,1,1,1,85c458aa_16
Ryan Williams,85c458aa,Courage,08302025,13,us USA,M,29-188,90,0,0,0,0,0,0,0,0,61,2,2,1,0.0,0.0,0.1,1,0,37,47,78.7,3,38,3,3,0,85c458aa_13
Malia Berkely,85c458aa,Courage,08302025,7,us USA,D,27-198,73,0,0,0,0,0,0,0,0,31,1,0,0,0.0,0.0,0.1,1,0,16,22,72.7,2,14,0,0,0,85c458aa_7
Cortnee Vine,85c458aa,Courage,08302025,22,au AUS,D,27-143,17,0,0,0,0,0,0,0,0,7,0,1,0,0.0,0.0,0.0,0,0,5,5,100.0,0,5,0,0,0,85c458aa_22
Kaleigh Kurtz,85c458aa,Courage,08302025,3,us USA,D,27-355,90,0,0,0,0,0,0,0,0,60,1,1,2,0.0,0.0,0.0,0,0,26,43,60.5,3,21,0,1,0,85c458aa_3
Maycee Bell,85c458aa,Courage,08302025,27,us USA,D,24-346,90,0,0,0,0,1,0,0,0,49,1,2,1,0.0,0.0,0.0,1,0,29,39,74.4,4,23,0,0,0,85c458aa_27
Casey Murphy,85c458aa,Courage,08302025,1,us USA,G,29-127,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,24,35,68.6,0,16,0,0,0,85c458aa_1
Jordyn Huitema,257fad2b,Reign,08292025,9,ca CAN,F,24-113,90,0,0,0,0,2,1,0,0,26,1,0,0,0.1,0.1,0.0,1,0,15,19,78.9,2,10,0,2,2,257fad2b_9
Jess Fishlock,257fad2b,Reign,08292025,10,wls WAL,M,38-227,80,0,0,0,0,2,1,0,0,29,3,3,0,0.2,0.2,0.0,4,0,13,17,76.5,2,11,1,1,0,257fad2b_10
Nérilia Mondésir,257fad2b,Reign,08292025,30,ht HAI,M,26-224,10,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,6,1,3,2,257fad2b_30
Emeri Adames,257fad2b,Reign,08292025,47,us USA,M,19-148,88,0,0,0,0,4,2,0,0,33,1,2,1,0.2,0.2,0.1,2,0,16,23,69.6,1,23,1,2,2,257fad2b_47
Mia Fishel,257fad2b,Reign,08292025,19,us USA,M,24-121,2,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,1,1,0,0,257fad2b_19
Samantha Meza,257fad2b,Reign,08292025,20,us USA,M,23-295,90,0,0,0,0,1,0,0,0,47,7,1,3,0.0,0.0,0.0,0,0,22,28,78.6,1,24,1,2,1,257fad2b_20
Sally Menti,257fad2b,Reign,08292025,18,us USA,M,23-172,90,0,0,0,0,2,0,1,0,53,1,1,1,0.3,0.3,0.1,4,0,31,42,73.8,4,36,2,2,0,257fad2b_18
Madison Curry,257fad2b,Reign,08292025,24,us USA,D,24-218,80,0,0,0,0,1,1,0,0,39,2,3,0,0.0,0.0,0.0,1,0,14,26,53.8,1,20,2,1,0,257fad2b_24
Madeline Dahlien,257fad2b,Reign,08292025,5,us USA,D,21-035,10,0,0,0,0,0,0,0,0,5,1,0,1,0.0,0.0,0.0,0,0,1,2,50.0,0,2,0,1,0,257fad2b_5
Sofia Huerta,257fad2b,Reign,08292025,11,us USA,D,32-258,90,0,0,0,0,0,0,0,0,48,3,0,1,0.0,0.0,0.2,4,0,29,41,70.7,5,23,2,2,1,257fad2b_11
Lauren Barnes,257fad2b,Reign,08292025,3,us USA,D,36-090,90,0,0,0,0,0,0,0,0,62,1,1,1,0.0,0.0,0.0,1,0,41,56,73.2,7,25,2,0,0,257fad2b_3
Phoebe McClernon,257fad2b,Reign,08292025,21,us USA,D,27-259,90,0,0,0,0,0,0,0,0,70,1,2,1,0.0,0.0,0.0,1,0,53,56,94.6,4,41,0,0,0,257fad2b_21
Jordyn Bugg,257fad2b,Reign,08292025,23,us USA,D,19-018,90,0,0,0,0,0,0,0,0,67,2,0,0,0.0,0.0,0.2,2,0,54,59,91.5,3,39,0,0,0,257fad2b_23
Claudia Dickey,257fad2b,Reign,08292025,1,us USA,G,25-235,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,32,36,88.9,0,23,0,0,0,257fad2b_1
Kimmi Ascanio,bf961da0,Wave,08292025,17,us USA,F,17-220,45,0,0,0,0,0,0,0,0,25,0,0,1,0.0,0.0,0.0,0,0,17,20,85.0,1,11,1,2,0,bf961da0_17
Adriana Leon,bf961da0,Wave,08292025,9,ca CAN,F,32-331,45,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.2,2,0,14,19,73.7,0,11,2,2,1,bf961da0_9
Delphine Cascarino,bf961da0,Wave,08292025,20,fr FRA,F,28-205,90,0,0,0,0,1,0,0,0,40,1,0,0,0.0,0.0,0.0,2,0,20,28,71.4,3,23,1,3,1,bf961da0_20
Makenzy Doniak,bf961da0,Wave,08292025,15,us USA,F,31-185,73,0,0,0,0,2,1,0,0,26,0,0,0,0.1,0.1,0.0,1,0,14,17,82.4,1,11,0,0,0,bf961da0_15
Melanie Barcenas,bf961da0,Wave,08292025,25,us USA,F,17-303,17,0,0,0,0,2,0,0,0,17,0,0,0,0.1,0.1,0.0,0,0,11,13,84.6,3,10,0,2,1,bf961da0_25
Gia Corley,bf961da0,Wave,08292025,11,de GER,M,23-101,90,0,0,0,0,1,1,0,0,50,2,0,2,0.2,0.2,0.0,2,0,28,33,84.8,4,29,3,4,1,bf961da0_11
Kenza Dali,bf961da0,Wave,08292025,10,fr FRA,M,34-029,90,0,0,0,0,2,2,0,0,110,1,2,0,0.1,0.1,0.4,8,0,89,103,86.4,18,61,9,1,0,bf961da0_10
Laurina Fazer,bf961da0,Wave,08292025,18,fr FRA,M,21-320,45,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,1,0,36,39,92.3,2,24,0,1,1,bf961da0_18
Savannah McCaskill,bf961da0,Wave,08292025,21,us USA,M,29-029,45,0,0,0,0,1,0,0,0,42,3,0,2,0.0,0.0,0.1,4,0,34,37,91.9,2,21,0,0,0,bf961da0_21
Kristen McNabb,bf961da0,Wave,08292025,14,us USA,D,31-134,90,0,0,0,0,1,0,1,0,42,2,1,1,0.2,0.2,0.1,1,0,30,35,85.7,4,18,0,0,0,bf961da0_14
Trinity Armstrong,bf961da0,Wave,08292025,3,us USA,D,18-035,90,0,0,0,0,2,0,0,0,89,0,2,0,0.1,0.1,0.0,0,0,76,82,92.7,8,61,2,0,0,bf961da0_3
Kennedy Wesley,bf961da0,Wave,08292025,12,us USA,D,24-174,90,0,0,0,0,1,0,0,0,97,1,0,1,0.1,0.1,0.0,0,0,80,89,89.9,2,45,1,0,0,bf961da0_12
Hanna Lundkvist,bf961da0,Wave,08292025,6,se SWE,D,23-043,90,0,0,0,0,0,0,0,0,98,5,0,0,0.0,0.0,0.0,0,0,67,85,78.8,10,56,3,3,1,bf961da0_6
Kailen Sheridan,bf961da0,Wave,08292025,1,ca CAN,G,30-044,90,0,0,0,0,0,0,0,0,70,0,0,0,0.0,0.0,0.0,0,0,62,68,91.2,0,49,0,0,0,bf961da0_1
Deyna Castellanos,df9a10a1,Thorns,08292025,10,ve VEN,F,26-133,90,0,0,0,0,5,2,0,0,47,1,2,1,0.3,0.3,0.0,2,0,11,24,45.8,1,23,2,5,1,df9a10a1_10
Olivia Moultrie,df9a10a1,Thorns,08292025,13,us USA,F,19-346,90,0,0,0,0,2,1,0,0,60,2,1,0,0.1,0.1,0.2,8,0,30,50,60.0,8,36,4,2,1,df9a10a1_13
Reilyn Turner,df9a10a1,Thorns,08292025,66,us USA,M,22-316,66,0,0,0,0,6,4,1,0,32,1,0,0,0.8,0.8,0.1,3,0,10,16,62.5,1,19,3,3,2,df9a10a1_66
Pietra Tordin,df9a10a1,Thorns,08292025,19,us USA,M,21-152,24,0,0,0,0,0,0,0,0,10,0,0,1,0.0,0.0,0.0,2,0,4,7,57.1,0,6,0,0,0,df9a10a1_19
Hina Sugita,df9a10a1,Thorns,08292025,8,jp JPN,M,28-210,90,0,0,0,0,3,1,1,0,59,7,0,3,0.2,0.2,0.6,6,0,28,35,80.0,6,20,0,1,1,df9a10a1_8
Marie-Yasmine Alidou,df9a10a1,Thorns,08292025,26,ca CAN,M,30-123,56,0,0,0,0,1,1,0,0,21,1,0,0,0.1,0.1,0.0,1,0,11,19,57.9,2,13,1,0,0,df9a10a1_26
Jessie Fleming,df9a10a1,Thorns,08292025,21,ca CAN,M,27-171,34,0,0,0,0,2,2,0,0,18,0,1,0,0.1,0.1,0.0,1,0,14,16,87.5,1,12,1,0,0,df9a10a1_21
Sam Coffey,df9a10a1,Thorns,08292025,17,us USA,M,26-241,90,0,0,0,0,1,0,0,0,57,5,2,3,0.0,0.0,0.1,6,0,37,47,78.7,9,24,1,2,1,df9a10a1_17
Reyna Reyes,df9a10a1,Thorns,08292025,2,mx MEX,D,24-194,90,0,0,0,0,0,0,0,0,56,2,1,0,0.0,0.0,0.0,0,0,37,44,84.1,2,27,0,2,2,df9a10a1_2
Jayden Perry,df9a10a1,Thorns,08292025,24,us USA,D,24-190,78,0,0,0,0,0,0,0,0,33,1,0,0,0.0,0.0,0.0,0,0,24,29,82.8,1,23,0,1,0,df9a10a1_24
Julie Dufour,df9a10a1,Thorns,08292025,27,fr FRA,D,24-092,12,1,0,0,0,1,1,0,0,7,1,0,0,0.1,0.1,0.0,0,0,1,3,33.3,0,1,1,0,0,df9a10a1_27
Samantha Hiatt,df9a10a1,Thorns,08292025,16,us USA,D,27-235,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.1,3,0,27,30,90.0,2,9,0,0,0,df9a10a1_16
Isabella Obaze,df9a10a1,Thorns,08292025,5,dk DEN,D,22-303,66,0,0,0,0,0,0,0,0,37,0,1,2,0.0,0.0,0.1,0,0,24,30,80.0,4,12,0,0,0,df9a10a1_5
Mallie McKenzie,df9a10a1,Thorns,08292025,29,us USA,D,24-289,24,0,0,0,0,1,0,0,0,17,1,1,0,0.0,0.0,0.0,1,1,9,13,69.2,2,6,0,0,0,df9a10a1_29
Mackenzie Arnold,df9a10a1,Thorns,08292025,18,au AUS,G,31-185,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,19,24,79.2,0,9,0,0,0,df9a10a1_18
Aisha Solórzano,d4c130bc,Royals,08292025,30,gt GUA,F,27-138,71,0,0,0,0,1,0,0,0,12,2,0,0,0.5,0.5,0.0,0,0,5,8,62.5,1,10,2,2,1,d4c130bc_30
Bianca St-Georges,d4c130bc,Royals,08292025,53,ca CAN,F,28-032,19,0,0,0,0,2,1,1,0,9,0,0,0,0.6,0.6,0.0,1,0,3,4,75.0,0,6,1,0,0,d4c130bc_53
Brecken Mozingo,d4c130bc,Royals,08292025,13,us USA,F,24-174,45,0,0,0,0,2,0,0,0,19,0,0,0,0.1,0.1,0.0,0,0,5,14,35.7,2,13,2,1,0,d4c130bc_13
Cloé Lacasse,d4c130bc,Royals,08292025,24,ca CAN,F,32-053,45,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,1,0,14,17,82.4,0,12,0,0,0,d4c130bc_24
Paige Monaghan,d4c130bc,Royals,08292025,4,us USA,F,28-289,79,1,0,0,0,1,1,1,0,19,4,0,1,0.4,0.4,0.0,2,1,7,11,63.6,0,7,1,1,1,d4c130bc_4
KK Ream,d4c130bc,Royals,08292025,19,us USA,F,16-053,11,1,0,0,0,1,1,0,0,4,0,2,0,0.2,0.2,0.5,3,0,1,2,50.0,1,2,1,0,0,d4c130bc_19
Mina Tanaka,d4c130bc,Royals,08292025,11,jp JPN,M,31-123,90,0,0,0,0,2,1,0,0,42,2,0,2,0.5,0.5,0.0,2,1,17,29,58.6,1,22,1,1,0,d4c130bc_11
Claudia Zornoza,d4c130bc,Royals,08292025,10,es ESP,M,34-313,79,0,1,0,0,2,0,0,0,61,3,4,2,0.1,0.1,0.4,2,1,36,47,76.6,5,30,2,1,0,d4c130bc_10
Ana Tejada,d4c130bc,Royals,08292025,17,es ESP,M,23-088,11,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.1,1,0,6,8,75.0,0,3,0,0,0,d4c130bc_17
Dana Foederer,d4c130bc,Royals,08292025,22,nl NED,M,23-033,59,0,0,0,0,0,0,0,0,31,2,1,0,0.0,0.0,0.1,2,0,18,25,72.0,5,9,0,0,0,d4c130bc_22
Aria Nagai,d4c130bc,Royals,08292025,33,,M,,31,0,0,0,0,0,0,0,0,14,0,1,1,0.0,0.0,0.0,0,0,8,10,80.0,1,5,1,1,1,d4c130bc_33
Nuria Rábano,d4c130bc,Royals,08292025,14,es ESP,D,26-075,90,0,0,0,0,0,0,0,0,60,2,2,1,0.0,0.0,0.5,1,0,39,47,83.0,2,25,2,1,1,d4c130bc_14
Kaleigh Riehl,d4c130bc,Royals,08292025,18,us USA,D,28-312,90,0,0,0,0,0,0,0,0,62,1,1,1,0.0,0.0,0.0,1,0,47,55,85.5,1,32,0,0,0,d4c130bc_18
Kate Del Fava,d4c130bc,Royals,08292025,8,us USA,D,27-037,90,0,0,0,0,0,0,0,0,67,0,0,2,0.0,0.0,0.0,1,0,50,54,92.6,1,33,0,0,0,d4c130bc_8
Janni Thomsen,d4c130bc,Royals,08292025,7,dk DEN,D,25-194,90,0,0,0,0,0,0,0,0,47,1,1,1,0.0,0.0,0.0,0,0,22,36,61.1,0,17,4,4,3,d4c130bc_7
Amanda McGlynn,d4c130bc,Royals,08292025,1,us USA,G,26-299,90,0,0,0,0,0,0,0,0,72,0,0,0,0.0,0.0,0.0,0,0,46,62,74.2,0,37,0,0,0,d4c130bc_1
Prisca Chilufya,2a6178ac,Pride,08292025,9,zm ZAM,F,26-082,59,0,0,0,0,1,0,0,0,18,0,0,0,0.6,0.6,0.0,0,0,5,9,55.6,0,10,0,1,0,2a6178ac_9
Simone Jackson,2a6178ac,Pride,08292025,35,us USA,F,22-213,31,0,0,0,0,4,1,0,0,14,0,0,1,0.2,0.2,0.0,1,0,2,6,33.3,0,10,2,2,2,2a6178ac_35
Marta,2a6178ac,Pride,08292025,10,br BRA,M,39-191,90,0,0,0,0,1,0,0,0,51,5,1,2,0.0,0.0,0.1,3,0,31,41,75.6,2,23,3,4,2,2a6178ac_10
Ally Watt,2a6178ac,Pride,08292025,11,us USA,F,28-170,70,0,0,0,0,1,0,0,0,22,2,0,0,0.0,0.0,0.6,2,0,7,12,58.3,0,15,4,3,1,2a6178ac_11
Summer Yates,2a6178ac,Pride,08292025,28,us USA,F,25-073,20,0,0,0,0,1,0,0,0,10,0,0,1,0.0,0.0,0.0,0,0,2,4,50.0,0,4,0,1,0,2a6178ac_28
Ally Lemos,2a6178ac,Pride,08292025,30,us USA,M,21-178,90,0,0,0,0,1,1,0,0,59,3,1,2,0.0,0.0,0.2,3,0,33,46,71.7,4,17,0,0,0,2a6178ac_30
Haley Hanson,2a6178ac,Pride,08292025,2,us USA,M,29-208,90,0,0,0,0,2,0,0,0,40,1,0,0,0.1,0.1,0.0,1,0,25,34,73.5,4,13,2,1,0,2a6178ac_2
Angelina,2a6178ac,Pride,08292025,15,br BRA,M,25-215,27,0,0,0,0,0,0,0,0,10,1,1,0,0.0,0.0,0.0,1,0,7,8,87.5,0,3,0,0,0,2a6178ac_15
